ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF00123,PF07572:PF00468:PF06331:PF07039:PF02941:PF07019:PF08571:PF07896:PF10253:PF00380,9,118,5,4,113,945,0.04,0.89,0.56,0.56,0.13,9,2,7,7,1051,0.22,0.99,0.22,0.22,0.22
PF00124,PF10705:PF06388:PF13320:PF15056:PF00446:PF15831:PF11623:PF15109:PF10775:PF15071,22,13,3,19,10,1035,0.23,0.97,0.14,0.14,0.16,0,0,22,0,1045,0,0.98,0.0,0.0,0
PF00125,PF07896:PF07572:PF00468:PF06331:PF02941:PF07019:PF07039:PF08648:PF00380:PF03911,135,123,62,73,61,871,0.5,0.87,0.46,0.46,0.41,10,10,125,0,932,1.0,0.88,0.07,0.07,0.26
PF00126,PF10130:PF16262:PF03573:PF13303:PF11324:PF17331:PF06778:PF02425:PF17019:PF12608,37,13,9,28,4,1026,0.69,0.97,0.24,0.24,0.4,0,0,37,0,1030,0,0.97,0.0,0.0,0
PF00127,PF06320:PF14616:PF04681:PF15991:PF05551:PF04286:PF08234:PF13367:PF05733:PF04471,7,50,5,2,45,1015,0.1,0.96,0.71,0.71,0.26,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF00128,PF11218:PF01270:PF13148:PF14528:PF03398:PF10699:PF02534:PF06220:PF15481:PF17770,118,101,49,69,52,897,0.49,0.89,0.42,0.42,0.39,3,3,115,0,949,1.0,0.89,0.03,0.03,0.15
PF00129,PF00969:PF16497:PF17770:PF14528:PF02534:PF04773:PF11218:PF17932:PF12688:PF04899,24,57,8,16,49,994,0.14,0.94,0.33,0.33,0.19,2,2,22,0,1043,1.0,0.98,0.08,0.08,0.29
PF00130,PF19807:PF11855:PF17331:PF08189:PF02425:PF07609:PF11415:PF06778:PF07937:PF00451,100,7,4,96,3,964,0.57,0.91,0.04,0.04,0.13,0,0,100,0,967,0,0.91,0.0,0.0,0
PF00131,PF03604:PF16065:PF12554:PF03647:PF00861:PF13881:PF16029:PF05680:PF10642:PF10215,1,104,1,0,103,963,0.01,0.9,1.0,1.0,0.09,5,0,1,5,1061,0.0,0.99,0.0,0.0,-0.0
PF00132,PF03816:PF07572:PF07896:PF07039:PF00885:PF10441:PF14521:PF01129:PF06331:PF02542,138,131,66,72,65,864,0.5,0.87,0.48,0.48,0.42,3,3,135,0,929,1.0,0.87,0.02,0.02,0.14
PF00133,PF05103:PF09674:PF13282:PF08189:PF15922:PF11415:PF00451:PF07609:PF17333:PF06357,124,14,11,113,3,940,0.79,0.89,0.09,0.09,0.24,0,0,124,0,943,0,0.88,0.0,0.0,0
PF00134,PF01270:PF11218:PF13148:PF14528:PF15481:PF04366:PF10105:PF03398:PF17770:PF02534,147,92,46,101,46,874,0.5,0.86,0.31,0.31,0.32,2,2,145,0,920,1.0,0.86,0.01,0.01,0.11
PF00135,PF16077:PF08661:PF14960:PF06609:PF04229:PF08648:PF03911:PF10032:PF15090:PF13759,162,93,56,106,37,868,0.6,0.87,0.35,0.35,0.39,2,2,160,0,905,1.0,0.85,0.01,0.01,0.1
PF00136,PF17111:PF12688:PF11218:PF08795:PF13961:PF10296:PF10846:PF15030:PF03384:PF03432,88,107,46,42,61,918,0.43,0.9,0.52,0.52,0.42,4,4,84,0,979,1.0,0.92,0.05,0.05,0.2
PF00137,PF14087:PF07896:PF07061:PF12294:PF05162:PF02542:PF19060:PF01241:PF04378:PF00885,56,82,23,33,59,952,0.28,0.91,0.41,0.41,0.3,2,2,54,0,1011,1.0,0.95,0.04,0.04,0.18
PF00139,PF07638:PF14786:PF00433:PF11629:PF16797:PF14361:PF08926:PF16095:PF14593:PF02149,55,112,29,26,83,929,0.26,0.9,0.53,0.53,0.32,3,3,52,0,1012,1.0,0.95,0.05,0.05,0.23
PF00140,PF13490:PF04546:PF06532:PF10099:PF08281:PF03979:PF04773:PF07937:PF17331:PF06778,39,55,20,19,35,993,0.36,0.95,0.51,0.51,0.41,3,3,36,0,1028,1.0,0.97,0.08,0.08,0.27
PF00141,PF01111:PF00861:PF09419:PF08883:PF03647:PF03604:PF13383:PF15396:PF09424:PF06094,114,121,56,58,65,888,0.46,0.88,0.49,0.49,0.41,5,5,109,0,953,1.0,0.9,0.04,0.04,0.2
PF00142,PF06541:PF00446:PF08107:PF11623:PF06388:PF15109:PF10705:PF13320:PF01279:PF09047,2,12,0,2,12,1053,0.0,0.99,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF00143,PF07110:PF13881:PF03942:PF09424:PF03647:PF15323:PF16009:PF14832:PF10573:PF09056,3,82,1,2,81,983,0.01,0.92,0.33,0.33,0.05,2,0,3,2,1062,0.0,1.0,0.0,0.0,-0.0
PF00144,PF01187:PF07209:PF03619:PF15072:PF09815:PF04908:PF03134:PF07470:PF10992:PF02301,136,170,71,65,99,832,0.42,0.85,0.52,0.52,0.38,9,9,127,0,931,1.0,0.88,0.07,0.07,0.24
PF00145,PF13676:PF04366:PF14240:PF15140:PF17770:PF02480:PF14893:PF02534:PF08757:PF11768,69,118,37,32,81,917,0.31,0.89,0.54,0.54,0.36,3,3,66,0,998,1.0,0.94,0.04,0.04,0.2
PF00146,PF07039:PF04229:PF07572:PF11267:PF00756:PF03911:PF02622:PF10441:PF10235:PF03537,31,114,17,14,97,939,0.15,0.9,0.55,0.55,0.25,4,3,28,1,1035,0.75,0.97,0.1,0.1,0.26
PF00147,PF14087:PF07896:PF04378:PF05022:PF12294:PF01241:PF04002:PF07061:PF02075:PF02597,86,82,27,59,55,926,0.33,0.89,0.31,0.31,0.26,4,4,82,0,981,1.0,0.92,0.05,0.05,0.21
PF00148,PF06331:PF07896:PF00468:PF01655:PF07572:PF07019:PF02941:PF00380:PF07039:PF08648,2,127,1,1,126,939,0.01,0.88,0.5,0.5,0.05,11,0,2,11,1054,0.0,0.99,0.0,0.0,-0.0
PF00149,PF01129:PF14521:PF15880:PF10441:PF03911:PF07896:PF08016:PF11312:PF06859:PF08613,250,168,103,147,65,752,0.61,0.8,0.41,0.41,0.39,8,8,242,0,817,1.0,0.77,0.03,0.03,0.16
PF00150,PF04908:PF14441:PF00876:PF02301:PF01529:PF02102:PF03134:PF04231:PF03229:PF01710,107,209,68,39,141,819,0.33,0.83,0.64,0.64,0.37,10,10,97,0,960,1.0,0.91,0.09,0.09,0.29
PF00151,PF19071:PF09184:PF13300:PF02076:PF05935:PF10419:PF14040:PF15261:PF04468:PF04366,74,81,34,40,47,946,0.42,0.92,0.46,0.46,0.4,1,1,73,0,993,1.0,0.93,0.01,0.01,0.11
PF00152,PF02938:PF09170:PF09723:PF08784:PF14087:PF07896:PF04378:PF07061:PF12294:PF05022,129,81,47,82,34,904,0.58,0.89,0.36,0.36,0.4,4,4,125,0,938,1.0,0.88,0.03,0.03,0.17
PF00153,PF18520:PF08189:PF17331:PF02425:PF18614:PF11415:PF00451:PF17333:PF07937:PF06357,256,4,2,254,2,809,0.5,0.76,0.01,0.01,0.04,0,0,256,0,811,0,0.76,0.0,0.0,0
PF00154,PF04471:PF20149:PF13367:PF06320:PF04982:PF08234:PF00127:PF01277:PF04681:PF18142,36,75,19,17,56,975,0.25,0.93,0.53,0.53,0.33,2,2,34,0,1031,1.0,0.97,0.06,0.06,0.23
PF00155,PF14303:PF15054:PF02046:PF02953:PF13422:PF16862:PF01667:PF12680:PF01226:PF03669,215,130,82,133,48,804,0.63,0.83,0.38,0.38,0.4,10,10,205,0,852,1.0,0.81,0.05,0.05,0.19
PF00156,PF12023:PF15306:PF04880:PF05768:PF06624:PF01226:PF01329:PF06417:PF07898:PF12680,94,95,44,50,51,922,0.46,0.91,0.47,0.47,0.41,5,5,89,0,973,1.0,0.92,0.05,0.05,0.22
PF00157,PF13293:PF04731:PF03529:PF03867:PF04617:PF10525:PF04611:PF03826:PF18387:PF02183,21,31,12,9,19,1027,0.39,0.97,0.57,0.57,0.46,1,1,20,0,1046,1.0,0.98,0.05,0.05,0.22
PF00158,PF04773:PF17111:PF12010:PF15922:PF17331:PF02425:PF06778:PF07937:PF17019:PF12608,41,49,18,23,31,995,0.37,0.95,0.44,0.44,0.38,0,0,41,0,1026,0,0.96,0.0,0.0,0
PF00159,PF03980:PF11093:PF13564:PF15055:PF04839:PF19117:PF09443:PF20133:PF02072:PF08732,8,34,3,5,31,1028,0.09,0.97,0.38,0.38,0.17,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF00160,PF12678:PF06977:PF07382:PF15880:PF08017:PF01107:PF03133:PF05548:PF10536:PF14087,182,166,94,88,72,813,0.57,0.85,0.52,0.52,0.45,5,5,177,0,885,1.0,0.83,0.03,0.03,0.15
PF00161,PF13759:PF04359:PF14977:PF14937:PF09949:PF13695:PF15490:PF11317:PF08038:PF03281,22,85,12,10,73,972,0.14,0.92,0.55,0.55,0.25,2,2,20,0,1045,1.0,0.98,0.09,0.09,0.3
PF00162,PF02390:PF15880:PF08016:PF16719:PF14521:PF03591:PF02160:PF07382:PF06859:PF12694,44,136,24,20,112,911,0.18,0.88,0.55,0.55,0.26,2,2,42,0,1023,1.0,0.96,0.05,0.05,0.21
PF00163,PF12441:PF17774:PF12616:PF06187:PF08189:PF11415:PF00451:PF17333:PF06357:PF11584,37,9,5,32,4,1026,0.56,0.97,0.14,0.14,0.26,0,0,37,0,1030,0,0.97,0.0,0.0,0
PF00164,PF01667:PF10163:PF06417:PF05160:PF01127:PF06624:PF00935:PF03297:PF03987:PF01868,55,143,36,19,107,905,0.25,0.88,0.65,0.65,0.36,9,7,48,2,1010,0.78,0.95,0.13,0.13,0.3
PF00165,PF06029:PF12010:PF02425:PF17331:PF13179:PF18251:PF06778:PF12608:PF12811:PF15977,9,9,6,3,3,1055,0.67,0.99,0.67,0.67,0.66,0,0,9,0,1058,0,0.99,0.0,0.0,0
PF00166,PF14528:PF17770:PF02534:PF01270:PF04366:PF07530:PF00635:PF01364:PF11957:PF16314,46,138,29,17,109,912,0.21,0.88,0.63,0.63,0.32,3,3,43,0,1021,1.0,0.96,0.07,0.07,0.25
PF00167,PF03760:PF13911:PF19189:PF02827:PF13904:PF09496:PF08574:PF16089:PF15364:PF15795,22,62,12,10,50,995,0.19,0.94,0.55,0.55,0.3,0,0,22,0,1045,0,0.98,0.0,0.0,0
PF00168,PF07002:PF06292:PF16056:PF02318:PF16693:PF18684:PF12127:PF08189:PF19368:PF11415,233,82,66,167,16,818,0.8,0.83,0.28,0.28,0.41,0,0,233,0,834,0,0.78,0.0,0.0,0
PF00169,PF08189:PF11415:PF00451:PF07937:PF17333:PF17331:PF06778:PF06357:PF17019:PF11584,196,4,2,194,2,869,0.5,0.82,0.01,0.01,0.05,0,0,196,0,871,0,0.82,0.0,0.0,0
PF00170,PF01710:PF03229:PF14441:PF02102:PF04908:PF04231:PF01529:PF18996:PF00876:PF05919,95,182,57,38,125,847,0.31,0.85,0.6,0.6,0.36,3,3,92,0,972,1.0,0.91,0.03,0.03,0.17
PF00171,PF12697:PF09451:PF10235:PF00756:PF04800:PF17034:PF01521:PF03179:PF01781:PF02622,200,216,111,89,105,762,0.51,0.82,0.56,0.56,0.42,11,11,189,0,867,1.0,0.82,0.06,0.06,0.21
PF00172,PF00649:PF13240:PF20153:PF14420:PF01417:PF10392:PF15996:PF12634:PF16474:PF09727,244,115,83,161,32,791,0.72,0.82,0.34,0.34,0.41,4,4,240,0,823,1.0,0.78,0.02,0.02,0.11
PF00173,PF12678:PF14087:PF03309:PF13875:PF19060:PF15521:PF06977:PF00070:PF01107:PF08017,169,84,55,114,29,869,0.65,0.87,0.33,0.33,0.4,2,2,167,0,898,1.0,0.84,0.01,0.01,0.1
PF00174,PF17331:PF02425:PF06778:PF17019:PF12608:PF10932:PF07937:PF19097:PF11415:PF00451,44,5,3,41,2,1021,0.6,0.96,0.07,0.07,0.19,0,0,44,0,1023,0,0.96,0.0,0.0,0
PF00175,PF05872:PF07896:PF06331:PF01655:PF00885:PF07061:PF01981:PF08608:PF05162:PF07572,122,125,61,61,64,881,0.49,0.88,0.5,0.5,0.43,6,6,116,0,945,1.0,0.89,0.05,0.05,0.21
PF00176,PF08658:PF07652:PF18319:PF18119:PF18114:PF17911:PF17757:PF17981:PF08797:PF18339,207,75,65,142,10,850,0.87,0.86,0.31,0.31,0.47,3,3,204,0,860,1.0,0.81,0.01,0.01,0.11
PF00177,PF08648:PF00253:PF07039:PF04135:PF08571:PF00832:PF04800:PF07019:PF11267:PF05869,49,110,32,17,78,940,0.29,0.91,0.65,0.65,0.4,8,8,41,0,1018,1.0,0.96,0.16,0.16,0.4
PF00178,PF15214:PF04699:PF14087:PF01220:PF00885:PF05141:PF02996:PF19060:PF01129:PF02605,46,144,30,16,114,907,0.21,0.88,0.65,0.65,0.32,6,6,40,0,1021,1.0,0.96,0.13,0.13,0.35
PF00179,PF12259:PF02308:PF20102:PF00100:PF03145:PF11327:PF06542:PF16473:PF02116:PF01918,205,123,78,127,45,817,0.63,0.84,0.38,0.38,0.4,2,2,203,0,862,1.0,0.81,0.01,0.01,0.09
PF00180,PF01249:PF04135:PF01781:PF03645:PF04800:PF08612:PF12251:PF12861:PF00584:PF10235,83,136,42,41,94,890,0.31,0.87,0.51,0.51,0.33,9,7,76,2,982,0.78,0.93,0.08,0.08,0.24
PF00181,PF18023:PF15727:PF11831:PF06574:PF04597:PF07962:PF06852:PF15290:PF14970:PF12413,36,71,17,19,54,977,0.24,0.93,0.47,0.47,0.3,2,2,34,0,1031,1.0,0.97,0.06,0.06,0.23
PF00182,PF01521:PF00253:PF04135:PF00832:PF00468:PF08571:PF07572:PF01781:PF07019:PF07039,39,130,21,18,109,919,0.16,0.88,0.54,0.54,0.25,12,7,32,5,1023,0.58,0.97,0.18,0.18,0.31
PF00183,PF02895:PF08918:PF11808:PF09323:PF09984:PF03502:PF16524:PF08521:PF13493:PF07495,86,22,6,80,16,965,0.27,0.91,0.07,0.07,0.1,1,0,86,1,980,0.0,0.92,0.0,0.0,-0.01
PF00184,PF03980:PF12579:PF00237:PF01907:PF00159:PF18479:PF19117:PF07911:PF01198:PF12943,7,108,4,3,104,956,0.04,0.9,0.57,0.57,0.13,3,1,6,2,1058,0.33,0.99,0.14,0.14,0.21
PF00185,PF02748:PF06183:PF17331:PF02425:PF06778:PF17019:PF12608:PF19097:PF11249:PF19933,47,12,9,38,3,1017,0.75,0.96,0.19,0.19,0.37,0,0,47,0,1020,0,0.96,0.0,0.0,0
PF00186,PF02996:PF05141:PF14087:PF04699:PF12695:PF06347:PF03309:PF04296:PF12804:PF07522,35,133,24,11,109,923,0.18,0.89,0.69,0.69,0.31,6,5,30,1,1031,0.83,0.97,0.14,0.14,0.34
PF00187,PF08189:PF11415:PF00451:PF17333:PF06357:PF11584:PF01303:PF17330:PF17079:PF18680,39,2,0,39,2,1026,0.0,0.96,0.0,0.0,-0.01,0,0,39,0,1028,0,0.96,0.0,0.0,0
PF00188,PF03407:PF14474:PF08014:PF06413:PF06912:PF13695:PF20149:PF15866:PF03637:PF03645,113,138,59,54,79,875,0.43,0.88,0.52,0.52,0.4,7,7,106,0,954,1.0,0.9,0.06,0.06,0.24
PF00189,PF17331:PF02425:PF07937:PF06778:PF08189:PF18251:PF13179:PF12608:PF15977:PF17019,32,2,2,30,0,1035,1.0,0.97,0.06,0.06,0.25,0,0,32,0,1035,0,0.97,0.0,0.0,0
PF00190,PF15675:PF09253:PF07896:PF01129:PF15880:PF14521:PF04702:PF03911:PF07522:PF06859,60,125,34,26,91,916,0.27,0.89,0.57,0.57,0.34,5,5,55,0,1007,1.0,0.95,0.08,0.08,0.28
PF00191,PF20043:PF08189:PF17331:PF02425:PF11415:PF00451:PF17333:PF06357:PF06778:PF13698,54,7,4,50,3,1010,0.57,0.95,0.07,0.07,0.19,0,0,54,0,1013,0,0.95,0.0,0.0,0
PF00193,PF08205:PF02439:PF08189:PF11415:PF00451:PF17333:PF06357:PF02425:PF17331:PF11584,16,49,9,7,40,1011,0.18,0.96,0.56,0.56,0.3,0,0,16,0,1051,0,0.99,0.0,0.0,0
PF00194,PF04135:PF00253:PF03645:PF04800:PF00832:PF01781:PF02320:PF04051:PF08648:PF01249,55,167,37,18,130,882,0.22,0.86,0.67,0.67,0.33,10,9,46,1,1011,0.9,0.96,0.16,0.16,0.37
PF00195,PF14528:PF01364:PF05276:PF08632:PF01270:PF03152:PF17741:PF04870:PF15669:PF14816,42,89,23,19,66,959,0.26,0.92,0.55,0.55,0.34,2,2,40,0,1025,1.0,0.96,0.05,0.05,0.21
PF00196,PF09456:PF13985:PF04397:PF01339:PF12431:PF09905:PF07022:PF07043:PF01584:PF03861,32,34,8,24,26,1009,0.24,0.95,0.25,0.25,0.22,0,0,32,0,1035,0,0.97,0.0,0.0,0
PF00197,PF06624:PF05013:PF14474:PF04719:PF04471:PF10163:PF13864:PF00584:PF20149:PF10890,10,89,4,6,85,972,0.04,0.91,0.4,0.4,0.11,5,3,7,2,1055,0.6,0.99,0.3,0.3,0.42
PF00198,PF19331:PF18140:PF17304:PF02785:PF04024:PF17331:PF06778:PF17019:PF12608:PF08189,59,84,29,30,55,953,0.35,0.92,0.49,0.49,0.37,0,0,59,0,1008,0,0.94,0.0,0.0,0
PF00199,PF13303:PF11324:PF08189:PF11415:PF00451:PF17333:PF06357:PF11584:PF01303:PF17330,55,4,0,55,4,1008,0.0,0.94,0.0,0.0,-0.01,0,0,55,0,1012,0,0.95,0.0,0.0,0
PF00200,PF07937:PF06778:PF17331:PF17019:PF10088:PF12608:PF18134:PF02907:PF00603:PF20081,50,4,4,46,0,1017,1.0,0.96,0.08,0.08,0.28,0,0,50,0,1017,0,0.95,0.0,0.0,0
PF00201,PF03647:PF00861:PF13881:PF01111:PF16065:PF09419:PF07544:PF13270:PF16029:PF13383,145,111,61,84,50,872,0.55,0.87,0.42,0.42,0.41,4,4,141,0,922,1.0,0.87,0.03,0.03,0.15
PF00202,PF03653:PF00756:PF10235:PF09451:PF13879:PF17034:PF04229:PF08837:PF09431:PF02622,114,120,48,66,72,881,0.4,0.87,0.42,0.42,0.34,3,3,111,0,953,1.0,0.9,0.03,0.03,0.15
PF00203,PF01667:PF01868:PF15054:PF14303:PF01036:PF09341:PF13422:PF14108:PF06699:PF02046,38,130,26,12,104,925,0.2,0.89,0.68,0.68,0.33,6,6,32,0,1029,1.0,0.97,0.16,0.16,0.39
PF00204,PF01131:PF13368:PF06253:PF07609:PF17331:PF06778:PF17019:PF12608:PF07937:PF02907,43,61,19,24,42,982,0.31,0.94,0.44,0.44,0.34,0,0,43,0,1024,0,0.96,0.0,0.0,0
PF00205,PF16582:PF17331:PF06778:PF17019:PF12608:PF12010:PF02425:PF07937:PF19097:PF11249,77,8,6,71,2,988,0.75,0.93,0.08,0.08,0.23,0,0,77,0,990,0,0.93,0.0,0.0,0
PF00206,PF14528:PF02534:PF01364:PF01270:PF07730:PF02201:PF11218:PF17770:PF04773:PF06220,92,132,53,39,79,896,0.4,0.89,0.58,0.58,0.42,3,3,89,0,975,1.0,0.92,0.03,0.03,0.17
PF00207,PF12248:PF17331:PF06778:PF17019:PF07937:PF12608:PF00451:PF11415:PF17333:PF02425,37,29,14,23,15,1015,0.48,0.96,0.38,0.38,0.41,0,0,37,0,1030,0,0.97,0.0,0.0,0
PF00208,PF14528:PF02534:PF17770:PF11218:PF04773:PF01270:PF01364:PF07730:PF04366:PF11957,54,99,25,29,74,939,0.25,0.9,0.46,0.46,0.29,3,2,52,1,1012,0.67,0.95,0.04,0.04,0.15
PF00209,PF05291:PF08923:PF14303:PF14943:PF01036:PF01868:PF02953:PF01667:PF01329:PF15054,54,143,29,25,114,899,0.2,0.87,0.54,0.54,0.27,9,9,45,0,1013,1.0,0.96,0.17,0.17,0.4
PF00210,PF11326:PF01157:PF08623:PF06423:PF03357:PF01197:PF00831:PF01282:PF06083:PF01165,42,170,30,12,140,885,0.18,0.86,0.71,0.71,0.31,9,9,33,0,1025,1.0,0.97,0.21,0.21,0.46
PF00211,PF13458:PF19060:PF07896:PF12294:PF09072:PF14087:PF01129:PF07061:PF02075:PF01981,123,141,64,59,77,867,0.45,0.87,0.52,0.52,0.41,5,5,118,0,944,1.0,0.89,0.04,0.04,0.19
PF00212,PF16862:PF02953:PF03669:PF02046:PF06098:PF05839:PF14303:PF11905:PF12554:PF08507,5,132,3,2,129,933,0.02,0.88,0.6,0.6,0.1,7,2,3,5,1057,0.29,0.99,0.4,0.4,0.33
PF00213,PF08648:PF00253:PF00832:PF07019:PF07039:PF11571:PF08571:PF04135:PF03659:PF07223,28,122,21,7,101,938,0.17,0.9,0.75,0.75,0.33,8,6,22,2,1037,0.75,0.98,0.21,0.21,0.39
PF00214,PF09443:PF13564:PF11093:PF04839:PF15831:PF09135:PF04803:PF02072:PF15056:PF10716,7,27,4,3,23,1037,0.15,0.98,0.57,0.57,0.28,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF00215,PF09182:PF10141:PF02674:PF05876:PF14087:PF08189:PF11415:PF00451:PF17333:PF06357,49,36,15,34,21,997,0.42,0.95,0.31,0.31,0.33,0,0,49,0,1018,0,0.95,0.0,0.0,0
PF00216,PF00253:PF04135:PF00832:PF04800:PF07223:PF08571:PF01781:PF11571:PF10235:PF08576,42,112,25,17,87,938,0.22,0.9,0.6,0.6,0.32,6,5,37,1,1024,0.83,0.96,0.12,0.12,0.31
PF00217,PF08189:PF11415:PF00451:PF17333:PF06357:PF11584:PF01303:PF17330:PF02425:PF17079,33,2,0,33,2,1032,0.0,0.97,0.0,0.0,-0.01,0,0,33,0,1034,0,0.97,0.0,0.0,0
PF00218,PF00977:PF08252:PF06508:PF06418:PF00988:PF00697:PF17331:PF08189:PF11415:PF00451,31,127,23,8,104,932,0.18,0.9,0.74,0.74,0.33,0,0,31,0,1036,0,0.97,0.0,0.0,0
PF00219,PF11218:PF01270:PF02365:PF15361:PF08795:PF12843:PF12898:PF13019:PF15481:PF10846,11,114,6,5,108,948,0.05,0.89,0.55,0.55,0.14,2,1,10,1,1055,0.5,0.99,0.09,0.09,0.21
PF00220,PF17333:PF06357:PF11584:PF01303:PF00451:PF17330:PF17079:PF18680:PF05453:PF17381,4,2,0,4,2,1061,0.0,0.99,0.0,0.0,-0.0,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF00221,PF09808:PF18765:PF15669:PF16314:PF04185:PF13391:PF08653:PF03629:PF15261:PF09741,31,91,18,13,73,963,0.2,0.92,0.58,0.58,0.31,2,2,29,0,1036,1.0,0.97,0.06,0.06,0.25
PF00223,PF14087:PF08017:PF07382:PF04002:PF12294:PF05022:PF01241:PF00070:PF04378:PF13875,31,73,14,17,59,977,0.19,0.93,0.45,0.45,0.26,3,3,28,0,1036,1.0,0.97,0.1,0.1,0.31
PF00224,PF14528:PF02534:PF01364:PF17770:PF01270:PF11218:PF07730:PF04773:PF06220:PF11957,79,105,41,38,64,924,0.39,0.9,0.52,0.52,0.4,3,3,76,0,988,1.0,0.93,0.04,0.04,0.19
PF00225,PF12013:PF06918:PF02399:PF17905:PF19006:PF18759:PF15257:PF17838:PF04031:PF05295,205,70,53,152,17,845,0.76,0.84,0.26,0.26,0.38,2,2,203,0,862,1.0,0.81,0.01,0.01,0.09
PF00226,PF05548:PF02721:PF10536:PF03384:PF10296:PF13352:PF14634:PF08731:PF06637:PF11223,273,135,98,175,37,757,0.73,0.8,0.36,0.36,0.41,2,2,271,0,794,1.0,0.75,0.01,0.01,0.07
PF00227,PF00468:PF07019:PF00832:PF01521:PF02941:PF00253:PF07572:PF06331:PF08648:PF00216,155,133,63,92,70,842,0.47,0.85,0.41,0.41,0.35,10,10,145,0,912,1.0,0.86,0.06,0.06,0.24
PF00228,PF07896:PF07572:PF05162:PF14087:PF06331:PF07061:PF00885:PF07039:PF02542:PF14521,4,99,3,1,96,967,0.03,0.91,0.75,0.75,0.14,4,2,2,2,1061,0.5,1.0,0.5,0.5,0.5
PF00229,PF00558:PF05133:PF06954:PF15378:PF07896:PF06331:PF07572:PF07039:PF00468:PF07061,9,77,4,5,73,985,0.05,0.93,0.44,0.44,0.13,1,0,9,1,1057,0.0,0.99,0.0,0.0,-0.0
PF00230,PF04893:PF03045:PF02827:PF05669:PF06094:PF10484:PF07347:PF05300:PF04479:PF06979,100,132,57,43,75,892,0.43,0.89,0.57,0.57,0.44,8,8,92,0,967,1.0,0.91,0.08,0.08,0.27
PF00231,PF07039:PF07572:PF07896:PF03911:PF10441:PF14521:PF11267:PF04229:PF00468:PF06331,41,96,24,17,72,954,0.25,0.92,0.59,0.59,0.35,4,4,37,0,1026,1.0,0.97,0.1,0.1,0.31
PF00232,PF07896:PF19060:PF12294:PF07061:PF14087:PF02939:PF09072:PF13186:PF00885:PF01129,76,134,43,33,91,900,0.32,0.88,0.57,0.57,0.37,3,3,73,0,991,1.0,0.93,0.04,0.04,0.19
PF00233,PF00756:PF02622:PF03537:PF04231:PF07039:PF07572:PF01670:PF04229:PF01529:PF12077,79,191,53,26,138,850,0.28,0.85,0.67,0.67,0.36,5,5,74,0,988,1.0,0.93,0.06,0.06,0.24
PF00234,PF04471:PF20149:PF13367:PF04719:PF05013:PF10046:PF06624:PF14474:PF08234:PF10890,19,80,10,9,70,978,0.12,0.93,0.53,0.53,0.23,3,2,17,1,1047,0.67,0.98,0.11,0.11,0.26
PF00235,PF10163:PF05160:PF01667:PF06624:PF04930:PF06417:PF00584:PF14474:PF14159:PF03987,24,125,17,7,108,935,0.14,0.89,0.71,0.71,0.28,6,5,19,1,1042,0.83,0.98,0.21,0.21,0.41
PF00236,PF03647:PF07544:PF13881:PF16065:PF01194:PF00861:PF13270:PF01111:PF15786:PF10642,5,96,1,4,95,967,0.01,0.91,0.2,0.2,0.03,4,1,4,3,1059,0.25,0.99,0.2,0.2,0.22
PF00237,PF03980:PF06093:PF15055:PF08732:PF18479:PF19117:PF07911:PF00159:PF15477:PF04819,47,60,20,27,40,980,0.33,0.94,0.43,0.43,0.34,1,1,46,0,1020,1.0,0.96,0.02,0.02,0.14
PF00238,PF00584:PF05160:PF01249:PF10163:PF08612:PF00410:PF00935:PF04135:PF04930:PF04051,56,154,38,18,116,895,0.25,0.87,0.68,0.68,0.36,11,11,45,0,1011,1.0,0.96,0.2,0.2,0.43
PF00239,PF05869:PF14469:PF03659:PF04800:PF00253:PF08571:PF07223:PF04135:PF03179:PF00832,5,118,3,2,115,947,0.03,0.89,0.6,0.6,0.11,6,2,3,4,1058,0.33,0.99,0.4,0.4,0.36
PF00240,PF09055:PF01020:PF04758:PF17111:PF08017:PF13961:PF17517:PF09668:PF04002:PF07721,161,123,72,89,51,855,0.59,0.87,0.45,0.45,0.44,7,7,154,0,906,1.0,0.86,0.04,0.04,0.19
PF00241,PF07382:PF02160:PF10118:PF08017:PF02075:PF04378:PF04237:PF09351:PF13875:PF04002,63,67,23,40,44,960,0.34,0.92,0.37,0.37,0.31,1,1,62,0,1004,1.0,0.94,0.02,0.02,0.12
PF00243,PF08189:PF02425:PF17331:PF11415:PF00451:PF17333:PF06357:PF18251:PF13179:PF11584,7,2,0,7,2,1058,0.0,0.99,0.0,0.0,-0.0,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF00244,PF04893:PF00444:PF10484:PF01920:PF05300:PF03045:PF01741:PF07162:PF15341:PF06979,61,125,39,22,86,920,0.31,0.9,0.64,0.64,0.4,7,7,54,0,1006,1.0,0.95,0.11,0.11,0.33
